first call	mean (ms)	std		second call	mean	std
org.springframework.web.util.HierarchicalUriComponents.encodeUriComponent(java.lang.String,java.nio.charset.Charset,org.springframework.web.util.HierarchicalUriComponents$Type)	0.5815076477	0.1485137673		org.springframework.core.codec.AbstractDecoder.lambda$canDecode$0(org.springframework.util.MimeType,org.springframework.util.MimeType)	0.1244587172	0.02833396026
org.springframework.util.ConcurrentReferenceHashMap.getReference(java.lang.Object,org.springframework.util.ConcurrentReferenceHashMap$Restructure)	0.5785374886	0.127775146		org.springframework.core.codec.DataBufferDecoder.canDecode(org.springframework.core.ResolvableType,org.springframework.util.MimeType)	0.1244266465	0.04305505121
org.springframework.util.ConcurrentReferenceHashMap.get(java.lang.Object)	0.5704661023	0.1005228865		org.springframework.http.client.reactive.ReactorClientHttpRequest.setComplete()	0.1226977778	0.06878469273
org.springframework.util.ConcurrentReferenceHashMap.purgeUnreferencedEntries()	0.5701647045	0.08317928421		org.springframework.web.reactive.function.BodyExtractors.lambda$readWithMessageReaders$18(org.springframework.core.ResolvableType,org.springframework.http.MediaType,org.springframework.http.codec.HttpMessageReader)	0.1169513434	0.02416648077
org.springframework.web.util.HierarchicalUriComponents$FullPathComponent.encode(java.util.function.BiFunction)	0.5686619773	0.1153581484		org.springframework.util.MimeType.isCompatibleWith(org.springframework.util.MimeType)	0.1102436869	0.02854219495
org.springframework.util.ConcurrentReferenceHashMap.purgeUnreferencedEntries()	0.5583992841	0.1027860091		org.springframework.util.MimeType.isCompatibleWith(org.springframework.util.MimeType)	0.1079840707	0.02560418543
org.springframework.web.reactive.function.BodyExtractors.lambda$readWithMessageReaders$18(org.springframework.core.ResolvableType,org.springframework.http.MediaType,org.springframework.http.codec.HttpMessageReader)	0.5472634545	0.105815615		org.springframework.http.client.reactive.AbstractClientHttpRequest.doCommit(java.util.function.Supplier)	0.1020982121	0.05861008927
org.springframework.http.HttpHeaders.add(java.lang.String,java.lang.String)	0.5463423636	0.1184212167		org.springframework.http.client.reactive.ReactorClientHttpConnector.adaptRequest(org.springframework.http.HttpMethod,java.net.URI,reactor.ipc.netty.http.client.HttpClientRequest)	0.1007502323	0.02112537388
org.springframework.util.ConcurrentReferenceHashMap.getEntryIfAvailable(java.lang.Object)	0.536522	0.0950928753		org.springframework.http.codec.DecoderHttpMessageReader.canRead(org.springframework.core.ResolvableType,org.springframework.http.MediaType)	0.1005936162	0.02114145305
org.springframework.http.codec.DecoderHttpMessageReader.canRead(org.springframework.core.ResolvableType,org.springframework.http.MediaType)	0.5253389318	0.1030390808		org.springframework.web.reactive.function.client.DefaultClientRequestBuilder.headers(java.util.function.Consumer)	0.1002733939	0.02392883242
org.springframework.util.ConcurrentReferenceHashMap.getReference(java.lang.Object,org.springframework.util.ConcurrentReferenceHashMap$Restructure)	0.5027979773	0.08964503393		org.springframework.core.codec.AbstractDecoder.canDecode(org.springframework.core.ResolvableType,org.springframework.util.MimeType)	0.09734629293	0.02116421019
org.springframework.core.codec.ByteArrayDecoder.canDecode(org.springframework.core.ResolvableType,org.springframework.util.MimeType)	0.5023861136	0.09969665135		org.springframework.util.CollectionUtils.unmodifiableMultiValueMap(org.springframework.util.MultiValueMap)	0.09625332323	0.0211247844
org.springframework.util.ConcurrentReferenceHashMap$Segment.getReference(java.lang.Object,int,org.springframework.util.ConcurrentReferenceHashMap$Restructure)	0.4977247727	0.1096453054		org.springframework.util.LinkedCaseInsensitiveMap.put(java.lang.Object,java.lang.Object)	0.09432107071	0.02071276338
org.springframework.web.util.HierarchicalUriComponents.lambda$encode$2(java.nio.charset.Charset,java.lang.String,org.springframework.web.util.HierarchicalUriComponents$Type)	0.4935404773	0.09335623888		org.springframework.util.LinkedCaseInsensitiveMap.put(java.lang.Object,java.lang.Object)	0.09429858586	0.05883335327
org.springframework.http.HttpHeaders.getContentType()	0.4912110341	0.09303953437		org.springframework.http.HttpHeaders.readOnlyHttpHeaders(org.springframework.http.HttpHeaders)	0.09301673737	0.02031918559
org.springframework.util.ConcurrentReferenceHashMap.put(java.lang.Object,java.lang.Object)	0.4800345	0.1117310509		org.springframework.web.reactive.function.client.DefaultClientResponse.statusCode()	0.0926210303	0.02820163276
org.springframework.web.util.HierarchicalUriComponents.encodeUriComponent(java.lang.String,java.nio.charset.Charset,org.springframework.web.util.HierarchicalUriComponents$Type)	0.4750383182	0.09035874096		org.springframework.util.CollectionUtils.unmodifiableMultiValueMap(org.springframework.util.MultiValueMap)	0.09144167677	0.0202807183
org.springframework.http.HttpHeaders.getContentType()	0.4697626932	0.1088946168		org.springframework.util.LinkedCaseInsensitiveMap.put(java.lang.Object,java.lang.Object)	0.09108115152	0.02564860144
org.springframework.util.ConcurrentReferenceHashMap.put(java.lang.Object,java.lang.Object,boolean)	0.4618316136	0.1079965462		org.springframework.util.LinkedCaseInsensitiveMap.put(java.lang.Object,java.lang.Object)	0.09004762626	0.02396929377
org.springframework.http.client.reactive.ReactorClientHttpRequest.applyHeaders()	0.4605027614	0.1368531738		org.springframework.web.util.HierarchicalUriComponents$Type$7.isAllowed(int)	0.08984947475	0.0188186888
org.springframework.web.reactive.function.client.DefaultClientResponse.statusCode()	0.4604014659	0.1094760284		org.springframework.core.codec.AbstractDecoder.canDecode(org.springframework.core.ResolvableType,org.springframework.util.MimeType)	0.08983892929	0.02963216422
org.springframework.util.ConcurrentReferenceHashMap.put(java.lang.Object,java.lang.Object)	0.4417874886	0.07804657654		org.springframework.http.client.reactive.ReactorClientHttpConnector.adaptResponse(reactor.ipc.netty.http.client.HttpClientResponse)	0.08621609091	0.02574257454
org.springframework.http.client.reactive.ReactorClientHttpResponse.getStatusCode()	0.4380360455	0.1037342957		org.springframework.util.LinkedCaseInsensitiveMap.put(java.lang.Object,java.lang.Object)	0.08579907071	0.02019509837
org.springframework.util.ConcurrentReferenceHashMap$Segment.getReference(java.lang.Object,int,org.springframework.util.ConcurrentReferenceHashMap$Restructure)	0.4333706932	0.07901440458		org.springframework.http.HttpStatus.is4xxClientError()	0.08557427273	0.01720083681
org.springframework.core.codec.AbstractDecoder.canDecode(org.springframework.core.ResolvableType,org.springframework.util.MimeType)	0.4316274318	0.08543289598		org.springframework.http.MediaType.includes(org.springframework.http.MediaType)	0.08498154545	0.01794020313
org.springframework.util.ConcurrentReferenceHashMap.put(java.lang.Object,java.lang.Object,boolean)	0.4225913864	0.07116566912		org.springframework.core.codec.AbstractDecoder.canDecode(org.springframework.core.ResolvableType,org.springframework.util.MimeType)	0.08463554545	0.03491053083
org.springframework.util.ConcurrentReferenceHashMap$Segment.findInChain(org.springframework.util.ConcurrentReferenceHashMap$Reference,java.lang.Object,int)	0.4162089886	0.09503618621		org.springframework.web.util.UriComponentsBuilder$CompositePathComponentBuilder.cloneBuilder()	0.08437408081	0.01677936181
org.springframework.util.ConcurrentReferenceHashMap.doTask(java.lang.Object,org.springframework.util.ConcurrentReferenceHashMap$Task)	0.4152558409	0.1003000475		org.springframework.core.ResolvableType$WildcardBounds.get(org.springframework.core.ResolvableType)	0.08322225253	0.02004472382
org.springframework.web.reactive.function.client.DefaultWebClient$DefaultResponseSpec.bodyToMono(java.lang.Class)	0.3946981136	0.1514507944		org.springframework.http.codec.json.AbstractJackson2Decoder.canDecode(org.springframework.core.ResolvableType,org.springframework.util.MimeType)	0.08315769697	0.01752718593
org.springframework.util.ConcurrentReferenceHashMap.doTask(java.lang.Object,org.springframework.util.ConcurrentReferenceHashMap$Task)	0.3901703636	0.06735492036		org.springframework.util.LinkedCaseInsensitiveMap.put(java.lang.Object,java.lang.Object)	0.08230870707	0.01572664932
org.springframework.util.ConcurrentReferenceHashMap$Segment.findInChain(org.springframework.util.ConcurrentReferenceHashMap$Reference,java.lang.Object,int)	0.3640873636	0.06729053423		org.springframework.http.HttpStatus.is5xxServerError()	0.08140764646	0.01411692851
org.springframework.web.util.DefaultUriBuilderFactory$DefaultUriBuilder.initUriComponentsBuilder(java.lang.String)	0.3593589773	0.06560715712		org.springframework.http.client.reactive.ReactorClientHttpResponse.getStatusCode()	0.07698679798	0.02599451201
org.springframework.http.MediaType.parseMediaType(java.lang.String)	0.3593177614	0.08247685465		org.springframework.util.LinkedCaseInsensitiveMap.put(java.lang.String,java.lang.Object)	0.07683751515	0.0571272875
org.springframework.http.MediaType.parseMediaType(java.lang.String)	0.3512307614	0.07011234301		org.springframework.util.LinkedCaseInsensitiveMap.put(java.lang.String,java.lang.Object)	0.07677456566	0.01707997721
org.springframework.util.ObjectUtils.nullSafeEquals(java.lang.Object,java.lang.Object)	0.3352704886	0.08010512293		org.springframework.web.reactive.function.client.DefaultClientRequestBuilder.cookies(java.util.function.Consumer)	0.07618834343	0.01965579331
org.springframework.web.reactive.function.BodyExtractors.lambda$readWithMessageReaders$18(org.springframework.core.ResolvableType,org.springframework.http.MediaType,org.springframework.http.codec.HttpMessageReader)	0.3352009773	0.08529415586		org.springframework.util.LinkedCaseInsensitiveMap.put(java.lang.String,java.lang.Object)	0.07394218182	0.02155087192
org.springframework.util.ConcurrentReferenceHashMap$Segment.doTask(int,java.lang.Object,org.springframework.util.ConcurrentReferenceHashMap$Task)	0.3345618068	0.08217554842		org.springframework.web.util.HierarchicalUriComponents$Type.isPchar(int)	0.07283952525	0.01597657656
org.springframework.web.util.HierarchicalUriComponents.encodeUriComponent(java.lang.String,java.nio.charset.Charset,org.springframework.web.util.HierarchicalUriComponents$Type)	0.3266381136	0.04939709918		org.springframework.util.LinkedCaseInsensitiveMap.put(java.lang.String,java.lang.Object)	0.07192194949	0.01740509012
org.springframework.http.codec.DecoderHttpMessageReader.canRead(org.springframework.core.ResolvableType,org.springframework.http.MediaType)	0.3171161136	0.07808632965		org.springframework.core.ResolvableType.resolveType()	0.07047673737	0.01430180301
org.springframework.util.ConcurrentReferenceHashMap$Segment.doTask(int,java.lang.Object,org.springframework.util.ConcurrentReferenceHashMap$Task)	0.3163680455	0.05498282731		org.springframework.util.LinkedCaseInsensitiveMap.put(java.lang.String,java.lang.Object)	0.06973246465	0.0171204422
org.springframework.core.ResolvableType.equals(java.lang.Object)	0.3162681136	0.07676733911		org.springframework.http.HttpStatus.series()	0.06926123232	0.01503048603
org.springframework.core.codec.StringDecoder.canDecode(org.springframework.core.ResolvableType,org.springframework.util.MimeType)	0.29817675	0.0749437852		org.springframework.util.MimeType.includes(org.springframework.util.MimeType)	0.06860669697	0.01498757577
org.springframework.http.client.reactive.AbstractClientHttpRequest.lambda$doCommit$1()	0.2974773409	0.1269938383		org.springframework.core.ResolvableType.resolveType()	0.06837823232	0.01474864768
org.springframework.util.ObjectUtils.nullSafeEquals(java.lang.Object,java.lang.Object)	0.29323175	0.05438075658		org.springframework.http.client.reactive.ReactorClientHttpResponse.lambda$getBody$0(io.netty.buffer.ByteBuf)	0.06774682828	0.0157529672
org.springframework.core.ResolvableType$WildcardBounds.get(org.springframework.core.ResolvableType)	0.2901515682	0.04526012223		org.springframework.util.LinkedCaseInsensitiveMap.put(java.lang.String,java.lang.Object)	0.06619911111	0.01257301671
org.springframework.core.ResolvableType.equals(java.lang.Object)	0.2760927614	0.05185497892		org.springframework.http.HttpStatus.series()	0.06548257576	0.01170960828
org.springframework.web.util.UriComponents.toString()	0.2623681932	0.05404944864		org.springframework.http.client.reactive.ReactorClientHttpConnector.connect(org.springframework.http.HttpMethod,java.net.URI,java.util.function.Function)	0.06314911111	0.0166764249
org.springframework.core.ResolvableType.calculateHashCode()	0.2569661705	0.05488265799		org.springframework.web.reactive.function.client.ClientRequest.create(org.springframework.http.HttpMethod,java.net.URI)	0.06264386869	0.01728471408
org.springframework.core.codec.AbstractDecoder.canDecode(org.springframework.core.ResolvableType,org.springframework.util.MimeType)	0.2496004205	0.06466852529		org.springframework.http.client.reactive.ReactorClientHttpRequest.applyHeaders()	0.06002541414	0.01267247404
org.springframework.web.util.HierarchicalUriComponents.toUriString()	0.2415669091	0.05057631774		org.springframework.http.client.reactive.ReactorClientHttpRequest.applyCookies()	0.05953770707	0.01419958772
org.springframework.core.ResolvableType.calculateHashCode()	0.2348525341	0.04573591191		org.springframework.core.codec.AbstractDecoder.lambda$canDecode$0(org.springframework.util.MimeType,org.springframework.util.MimeType)	0.05901363636	0.01918590511
org.springframework.core.ResolvableType.calculateHashCode()	0.2283166136	0.05119426775		org.springframework.core.codec.AbstractDecoder.lambda$canDecode$0(org.springframework.util.MimeType,org.springframework.util.MimeType)	0.05814141414	0.01354351865
org.springframework.http.client.reactive.ReactorClientHttpResponse.lambda$getHeaders$1(org.springframework.http.HttpHeaders,java.util.Map$Entry)	0.2266179205	0.05474955123		org.springframework.core.codec.AbstractDecoder.lambda$canDecode$0(org.springframework.util.MimeType,org.springframework.util.MimeType)	0.05732372727	0.02831372113
org.springframework.core.ResolvableType.calculateHashCode()	0.2210045114	0.04547525065		org.springframework.web.reactive.function.BodyExtractors.lambda$readWithMessageReaders$18(org.springframework.core.ResolvableType,org.springframework.http.MediaType,org.springframework.http.codec.HttpMessageReader)	0.05617583838	0.01638247644
